id	tgt_text
4586	▁아니 ▁정말 ▁연기 가 ▁뭔지 도 ▁모르 고 ▁시작했 기 ▁때문에 ▁근 데 ▁인 제 ▁ 멜 로 ▁연기 ▁옛날 에 ▁우리 ▁때 ▁제 가 ▁데뷔 했을 ▁때 ▁마 악 ▁유행 했던 ▁게
4613	▁우리 ▁아빠 를 ▁기억 해 ▁주 는 ▁동료들 이 ▁많 구나 ▁이런 ▁생각이 ▁들 ▁거 ▁같다 는 ▁생각이 ▁드 는 ▁거예요
4635	▁오늘 ▁화요 ▁초대 석 ▁일 ▁부 에 ▁모 실 ▁분도 요 ▁아버지께 서 ▁아주 ▁대단 한 ▁분이셨 습니다
4643	▁바 쁜 ▁척 을 ▁해야 ▁가치 가 ▁좀 ▁올라가 는 ▁건가 요
4679	▁아버지 ▁진짜 ▁화면 하고 ▁많이 ▁틀 리 세요 ▁저 같이 ▁위 트 가 ▁많으 시고요
4745	▁그래도 ▁아무 리 ▁그래도 ▁저 를 ▁이 ▁자리에 ▁이렇게 ▁스타 ▁초대 석 ▁같은 ▁이런
4891	▁그래도 ▁저 도 ▁두 ▁주 ▁만 에 ▁삼십 ▁년 ▁동안 ▁편지 를 ▁보냈 습니다
4896	▁삼촌 이 ▁신부 여 서 ▁그랬던 지요 ▁네 ▁반대 를 ▁안 ▁하셨어요 ▁외국에 ▁나가는 ▁것도 ▁반대 를 ▁안 ▁하셨어요
4990	▁이게 ▁그 ▁제 니 의 ▁솔로 를 ▁트로트 로 ▁불러 볼까요 ▁막 ▁이러면 서 ▁빛 이 ▁나 는 ▁솔로 ▁막 ▁이러 고 ▁있는 ▁거예요 ▁거기 ▁가 ▁가지고
5005	▁그렇지 요 ▁그 야 말로 ▁ 맏 언니 ▁둘 째 ▁막내 ▁요 렇게 ▁나눠 ▁가지고 ▁저희 가 ▁한번 ▁여쭤보 겠습니다
5012	▁또 ▁꾸준 히 ▁ 기부 ▁활동하시 고 ▁봉사 ▁활동 하신 ▁다 니까 ▁참 ▁대단하 던 ▁홍 자 씨 도 ▁봉사 를 ▁많이 ▁하신 다고 ▁들 었어요
5040	▁이제 ▁처음 으로 ▁이제 ▁제 가 ▁어머니 에게 ▁명품 ▁지 갑 을 ▁하나 ▁빽 을 ▁하나 ▁사 러 ▁이제 ▁백화점 을 ▁딱 ▁모시고 ▁갔는데
5046	▁그거 ▁뭐 ▁비 싸 ▁봐야 ▁뭐 ▁얼마 나 ▁돼 ▁당당 하게 ▁갔어요
5069	▁미스 ▁ 트롯 ▁ 멤 버 들한테 도 ▁동생들 ▁이렇게 ▁없 으면 ▁팍팍 ▁사 주고
5070	▁저 ▁같은 ▁경우 는 ▁인 제 ▁오빠 ▁둘 이 ▁있는데 ▁오빠 ▁둘 ▁다 ▁장 가 를 ▁가서 ▁얘기들 ▁낳 고 ▁살아 요 ▁그래서 ▁저 를 ▁항상 ▁인 제 ▁너 만 ▁가면 ▁된다 ▁골 치 ▁덩 어 리 처럼
5073	▁말 은 ▁안 ▁하시 지만 ▁근 데 ▁아버님 ▁같은 ▁경우 는 ▁제 가 ▁이 ▁끼 를 ▁아버지 한테 ▁다 ▁물려받 았거든요
5118	▁근 데 ▁어 쨌 든 ▁쉽지 ▁않 은 ▁길 을 ▁걸으 셨잖아요 ▁ 꽤 ▁오 랫 동안 ▁평 범 한 ▁가수 로 ▁활동 하셨는데
5158	▁이제 는 ▁팬분들 이 ▁생겨서 ▁팬분들 을 ▁위해서 ▁노래 를 ▁하게 ▁됐 고
5169	▁저는 ▁주현 미 ▁선생님
5182	▁아침마당 ▁회 요 초대 석 ▁오늘 의 ▁주인공은 ▁명품 ▁조연 으로 ▁빛 나는 ▁연기자 ▁이 한 위 ▁씨 입니다 ▁다시 ▁한번 ▁큰 ▁박수 로 ▁환영 하겠습니다
5199	▁어 휴 ▁드라마 ▁스페 셜 ▁이 공이 공 에서 ▁요새 ▁좋은 ▁작품들 ▁많이 ▁방 영 을 ▁하던 데 ▁근 데 ▁어떻게 ▁트로트 ▁가수 ▁역할을 ▁하시 게 ▁된 ▁거예요
5215	▁아닙니다 ▁이 ▁작품 을 ▁위해서 ▁인 제 ▁특별 히 ▁제작한 ▁옷 입니다 ▁예
5266	▁오디션 ▁봤는데 ▁다 ▁떨어지 고 ▁스 캠 푸 스 라는 ▁그 ▁팀 이 ▁있었는데 ▁거기 에서 ▁노래 ▁부르 니까 ▁거기는
5288	▁정 밀 기계 공학 과 가 ▁그때 ▁당시에 ▁전국 에 ▁네 ▁네 ▁개 ▁학교 ▁밖에 ▁없었어요
5324	▁그러니까 ▁너희들 은 ▁잠깐 ▁대기 를 ▁하고 ▁빨 리 ▁원 빈 ▁하고 ▁송 승 헌 ▁하고 ▁송해 교 를 ▁불르 라 ▁하는 ▁거예요
5449	▁그럼 ▁이혼 하자 고 ▁했 을 ▁때 ▁남편 의 ▁반응 은 ▁어땠어요 ▁우리 ▁정말 ▁이제 ▁끝내 자 ▁라고 ▁했 을 ▁때
5488	▁그런데 ▁자살 인 ▁걸 ▁아 는 ▁남편 의 ▁친구들이 ▁나 를 ▁과 연 ▁어떻게 ▁볼까 ▁저 ▁여자 ▁얼굴 ▁좀 ▁보자 ▁이런 ▁마음으로 ▁오 지 ▁않았을까
5497	▁무 슨 ▁일이 ▁있었어 ▁네 가 ▁어떻게 ▁했어 ▁계속 해서 ▁네 가 ▁조금 만 ▁더 ▁참 지 ▁약 간 ▁반응들이 ▁그런 ▁반응이 예요
5510	▁이게 ▁또 ▁이제 ▁남겨 진 ▁숙 제이 자 ▁이거 ▁뭐 ▁어떻게 ▁말씀 을 ▁ 드려 야 ▁할 지 ▁모르겠습니다
5551	▁정말 ▁사실 ▁너무 ▁생각 만 ▁해도 ▁사실 ▁행복 한 ▁거 고요 ▁주변에서 는 ▁사실 ▁제 ▁편이 ▁없다 라는 ▁생각이 ▁계속 ▁들었는데
5564	▁그래서 ▁저는 ▁한 ▁달 ▁이내 에 ▁가서 ▁상담 을 ▁받았 고 ▁약 도 ▁처음 엔 ▁조금 ▁먹었어요 ▁그래서 ▁회복 이 ▁더 ▁빨 랐 던 ▁것 ▁같아요
5671	▁너무 ▁고마 운 ▁말 인 ▁거예요 ▁부자 들은 ▁부자 처럼 ▁보일 ▁이유 가 ▁없 죠
5712	▁공무원 이 ▁된다 는 ▁게 ▁나 쁜 ▁것이 ▁아니라 ▁그게 ▁인생 의 ▁전부 인 ▁것처럼 ▁생각하지 는 ▁말아 라
5716	▁공부 를 ▁좋아하 지 ▁않 은 ▁사람들이 ▁이제 ▁창업 ▁자 영업 자 ▁되는 ▁경우 가 ▁많잖아요
5764	▁저는 ▁서울 에 ▁오 니까 ▁세상 이 ▁이렇게 ▁좋은데 ▁근 까 ▁버스 가 ▁너무 ▁잘 ▁돼 ▁있어요
5771	▁내 가 ▁오늘 ▁백화점 ▁가서 ▁비 싼 ▁명품 ▁백 을 ▁산 ▁거 를 ▁즐거 워 해요
5775	▁여기서 ▁말씀하시는 ▁부자 와 ▁가난 한 ▁사람 은 ▁우리가 ▁알 고 ▁있는 ▁정의 와 ▁좀 ▁다 릅 니다
5809	▁십 만 ▁원 ▁오 만 ▁원 ▁저희 는 ▁프로그램이 ▁하루 에 ▁오 천 ▁원 ▁짜 리 ▁프로그램 도 ▁있어요
5832	▁근 데 ▁지금 ▁무 조건 ▁주식 을 ▁사 야 ▁된다 ▁ 래 는 ▁거에요 ▁오 만 ▁원 ▁생기 면 ▁사고 ▁삼 만 ▁원 ▁생기 면 ▁사고
5843	▁그러 믄 ▁십 ▁년 ▁후에 는 ▁시가 ▁ 총액 이 ▁적어 도 ▁다섯 ▁배 는 ▁되겠구나 ▁열 ▁배 는 ▁되겠구나
5860	▁한국 ▁사회 는 ▁정말 ▁부자 에 ▁대한 ▁좀 ▁부 정 적 인 ▁인식
5904	▁태 안 화 력 발전 소 에서 ▁숨 진 ▁고 ▁김 용 균 ▁씨 는 ▁발견 되기 ▁네 ▁시간 ▁전에 ▁이미 ▁사망 한 ▁것으로 ▁추 정 됩니다
5923	▁정말 ▁현장에 ▁인 원이 ▁모 질 라 다는 ▁이유 로 ▁바로 ▁며칠 ▁만 에 ▁들어갔어요
5954	▁그래서 ▁오늘 도 ▁여 섯 ▁명 은 ▁이제 ▁사망 하는 ▁거거든요
6039	▁이게 ▁기 ▁김 용 균 ▁재단 을 ▁만드 셔서 ▁다시 는 ▁이런 ▁일이 ▁일어나 지 ▁않 도 록 ▁애 쓰 고 ▁계시 다 면서 요 ▁간단하 게 ▁좀 ▁말씀 ▁부탁 ▁드리
6095	▁ 갓 ▁데뷔 한 ▁신 인가 수
6108	▁사실 ▁활동 ▁일 ▁년 ▁만 에 ▁대 형 ▁레 코드 사 ▁전 속 가수 가 ▁된다 ▁ 어마 어마 한 ▁일 이에요
6166	▁병원 비 ▁병원 도 ▁뭐 ▁손 해 날 ▁거 ▁하나 도 ▁없고 ▁뭐 ▁아 픈 데 ▁있으면 ▁뭐 ▁잘 ▁고 쳐주 겠지 ▁뭐 ▁이런 ▁생각 을 ▁하잖아요 ▁우리가
6253	▁이 와 ▁이 왕이 면 ▁좀 ▁많은 ▁분들이 ▁관심 ▁가져 주면 ▁좋겠 다 ▁싶어 서 ▁네 ▁용기 를 ▁냈 습니다
6264	▁아니 ▁오빠 가 ▁아주 ▁중요한 ▁역할을 ▁하셨
6293	▁말씀 하신 ▁대로 라면 ▁공부 해서 ▁연기자 가 ▁된 ▁셈이 죠
6318	▁김 정은 씨 는 ▁울 려 고 ▁해요
6329	▁그래서 ▁저는 ▁대중 ▁예술 을 ▁하는 ▁사람 이라고 ▁생각 을 ▁하기 ▁때문에 ▁그 ▁대중 과 ▁ 같이 ▁호흡 하면서 ▁ 같이 ▁ 늙 어 ▁가는 ▁모습이
6340	▁그러면 은 ▁보 육 원에 ▁촬영 을 ▁가 셨 다가 ▁거기 를 ▁다시 ▁봉사 자로 ▁방문 하신 ▁거잖아요
6342	▁한 ▁달 ▁후 ▁쯤 인가 ▁다른 ▁드라마 ▁촬영 을 ▁하면서 ▁노 량 진 에 ▁소재 하고 ▁있는데
6370	▁할 ▁수 ▁있을 ▁만큼 의 ▁커 어 다 란 ▁영향력 을 ▁가 진 ▁돈 이라고 ▁봐요 ▁그거는 ▁누군가 에게 ▁생명이 기 ▁때문에
6373	▁삼 만 ▁원 의 ▁돈 으로 ▁ 쓸 ▁수 ▁있는 ▁이 보다 ▁더 ▁큰 ▁가치 가 ▁있을까
6399	▁첫 ▁번째 입니다 ▁정 애 리는 ▁스 케 줄 을 ▁ 펑 크 ▁낸 ▁적이 ▁한번 도 ▁없다
6448	▁그만큼 ▁여러분들 이 ▁많이 ▁사랑해 ▁주 셔서 ▁제 ▁노래 를 ▁이렇게 ▁많이 ▁부를 ▁수 ▁있어서 ▁행복 합니다
6468	▁그러면 ▁연기 ▁잘 ▁해 ▁그랬더 만 ▁어 ▁아직 은 ▁모르겠어요 ▁지금 ▁모르겠어 ▁그러는데 ▁그러 고 ▁보면서 도 ▁처음에 ▁이쁘 다
6484	▁그때 는 ▁제 가 ▁막 ▁막 ▁진짜 ▁바쁘 고 ▁뭐 ▁인기 가 ▁많아 ▁좀 ▁많 을 ▁때니까
6529	▁그 니까 ▁실제 로 ▁탤런트 로 ▁데뷔 를 ▁하셨 던 ▁거잖아요
6537	▁이게 ▁사실 ▁좀 ▁길 었죠 ▁데뷔 는 ▁일 찍 ▁하셨 던 ▁거 네요
6649	▁그러면 ▁결국 ▁원 장님 이 ▁한 혜 진 ▁씨 를 ▁오늘 의 ▁가수 로 ▁만들었다 고 ▁해도 ▁과 언 이 ▁아닌 ▁거 네요
6672	▁시 댁 ▁어르신들 이 ▁만약 에 ▁지금 ▁부모님 들이 ▁다 ▁살아 ▁계셨 으면 ▁정말 ▁못했 을 ▁거에요
6691	▁그래서 ▁저 ▁노래가 ▁ 뜰 ▁거 라고 ▁생 ▁생각 을 ▁못 했어요
6700	▁특히 ▁최근 ▁며칠 ▁사이 ▁사망 자가 ▁늘 고 ▁있어서 ▁마음 이 ▁더 ▁안 타 깝 습니다 ▁아울러 ▁수도 권 에 ▁확 진 세 가 ▁심 상 치 ▁않 습니다
6702	▁오 ▁인 ▁이상 의 ▁사 적 ▁모 임 이 ▁전 면 ▁금 지 됩니다
6708	▁손 을 ▁하루 에 ▁수 십 ▁번 도 ▁좋습니다 ▁흐르 는 ▁물에 ▁비 누 로 ▁꼼꼼 ▁꼼꼼 하게 ▁삼십 ▁초 ▁이상 ▁써 ▁씻 어 ▁주시고 ▁그 리고 ▁환기 도 ▁중요하다 고 ▁합니다
6717	▁ 라이트 가 ▁너무 ▁밝 으니까 ▁뭐 ▁잘못 한 ▁것도 ▁없는 데 ▁재판 장에 ▁나온 ▁것 ▁같습니다
6752	▁그러니까 ▁이제 ▁젊은 ▁친구들이 ▁타 짜 의 ▁ 곽 철 용 ▁캐릭터 에 ▁왜 ▁이렇게 ▁열 광 을 ▁하는 가 ▁제 가 ▁이제 ▁많이 ▁생각 을 ▁해볼 ▁거 ▁아니에요
6807	▁이 ▁아침 에 ▁실 례 가 ▁될지 ▁모르겠습니다만 ▁그 ▁당시 ▁ 도 요 토 미 ▁ 히 데요 시 의 ▁대사 ▁혹시 ▁기억 하는 ▁게 ▁있 으시면
6830	▁근 데 ▁사실은 ▁김 응 수 ▁선생님 도 ▁그 야 말로 ▁선생님 ▁선생님 ▁하면서 ▁후배 들이 ▁까 마 득 한 ▁후배 들이 ▁이렇게 ▁받 들 잖아요
6837	▁그렇게 ▁외 우 고 ▁현장에 ▁갔다 가 ▁이름 으로 ▁부르 죠 ▁지은 아 ▁소품 ▁갖 고 ▁와 ▁그럼 ▁너무 나 ▁좋아해 요
6875	▁인생 ▁이야기 ▁통해 서 ▁많이 ▁배 웠 습니다 ▁선생님 ▁아 유 ▁진 정 한 ▁선생님 이십니다
6877	▁라디오 도 ▁그렇고요 ▁드라마 도 ▁그렇고 ▁영화 도 ▁그렇고요
6935	▁결국 ▁화해 하지 ▁못한 ▁채 ▁엄마 를 ▁보내 고 ▁말 았습니다
6936	▁특히 ▁인 제 ▁어머니 를 ▁떠나 보냈 을 ▁때 ▁어머니 가 ▁돌아가셨 을 ▁때 ▁가 장 ▁슬 프다 ▁우리 ▁인생 에서 ▁가 장 ▁슬 프다 ▁그런 ▁이야기 가 ▁있지 요
6939	▁따 님 과 ▁화해 의 ▁어떤 ▁그런 ▁마음 을 ▁나누 고 ▁세상 을 ▁떠나 시지 ▁않으셨 을까 ▁이렇게 ▁생각 되고 요
7040	▁하지만 ▁민간 ▁병원 들이 ▁나서 고 ▁또 ▁국내 ▁상 급 ▁병원 ▁일 ▁퍼센트 ▁병 상 ▁확 보 라는 ▁행정 ▁명령 이 ▁내려지 면서 ▁이제 는 ▁좀 ▁숨통 이 ▁ 틔 었다고 ▁ 하죠
7055	▁그렇죠 ▁기존 에 ▁입원 하고 ▁계신 ▁분들 에게 ▁저희 가 ▁충분 히 ▁설명 ▁해드렸 는데요
7082	▁그런데 ▁사연 을 ▁들어보니 ▁저 라도 ▁그랬겠 다 ▁싶은 ▁것들 이 ▁있어요
7158	▁나중 에 ▁어머니 가 ▁왜 ▁아프 셨는지 는 ▁결국 ▁알 게 ▁되 셨나 요
7162	▁아마 ▁지금 ▁하늘 에서 ▁우리 ▁아들 ▁장 하다 ▁흡 족 하게 ▁미 소 ▁짓 고 ▁계 실 ▁거 ▁같아요
7220	▁김장훈 이 ▁하는 ▁김장 도 ▁맛있 어요 ▁먹 을 ▁만 ▁한 가요
7225	▁그럼 ▁저는 ▁이거 ▁석 ▁달 ▁밀 려 ▁이게 ▁아니라 ▁그래도 ▁좋은 ▁건물 주 ▁만나 서 ▁다행 이다 야 ▁진짜
7294	▁그 걸 ▁우리가 ▁저 ▁사람 ▁불쌍해 ▁이 건 ▁아닌 ▁거 ▁같고
7299	▁많이 ▁올라 왔는데 요 ▁첫 ▁번째 ▁질문입니다 ▁가난 은 ▁나 랏 님 도 ▁구 제 ▁못한다 고 ▁하는데요
7324	▁사실 ▁개구리 가 ▁높이 뛰 기 에서 ▁ 쫙 ▁움 츠 러드 는 ▁그런 ▁시간이 ▁있잖아요 ▁어쩌 면 ▁김장훈 ▁씨에게 ▁코로나 ▁기간 은 ▁그런 ▁준비 이라고 ▁볼 ▁수 ▁있겠 네요
7333	▁시설 물 ▁관리 ▁또 ▁수도 ▁얼 지 ▁않 도 록 ▁주 의 하셔야 겠습니다
7363	▁감사함 과 ▁그동안 의 ▁설 움 과 ▁여러 ▁가지 가 ▁뒤 섞 였 던 ▁감정 ▁같은데
7437	▁약 간 ▁비 강 음 이라든 가 ▁단순 한 ▁그 ▁콧소리 ▁비 ▁비 음이 ▁아니고
7441	▁강 문 경 ▁씨 가 ▁아무 것도 ▁없는 ▁백 지 ▁상태 여 서 ▁좋았 고요
7486	▁네 ▁그 리고 ▁뭐 ▁야 ▁그래도 ▁술 ▁한 ▁잔 ▁안 ▁먹으면 ▁좀 ▁그렇지 ▁않아
7538	▁제 가 ▁미국에서 ▁어떤 ▁선생님이 ▁말씀하시는 데 ▁굉장 히 ▁유명하 신 ▁선생님 인데
7625	▁그 ▁마음 을 ▁그 ▁환자들 ▁힘든 ▁마음 을 ▁내 가 ▁알아 ▁주 는 ▁걸 ▁그 ▁사람들이 ▁캐치 를 ▁하더라
7725	▁나오시 자 마 자 ▁진짜 ▁진짜 ▁영화배우 ▁ 같이 ▁연극 배우 ▁ 같이 ▁그렇게 ▁그냥 ▁딱 ▁보여 ▁지네요
7757	▁그러니까 ▁왜 ▁우리 ▁어르신들 이 ▁사실 ▁여기 ▁있는 ▁주 름 만 ▁이렇게 ▁살 짝 ▁펴 도 ▁이렇게 ▁인생 이 ▁좀 ▁어깨 가 ▁펴 진 다고 ▁하시 더니
7770	▁초 등 학교 ▁그때 는 ▁국민 학교 ▁때인데 ▁교회 를 ▁ 다녔어요 ▁근 데 ▁제 가 ▁뭐 ▁주 님을 ▁잘 ▁믿어 서 ▁교회 를 ▁간 ▁게 ▁아니라 ▁원 래 ▁그 ▁교회 ▁가면 ▁놀 잖아요
7781	▁그래 야 ▁되는데 ▁책임 감 은 ▁있 ▁있는 ▁것 ▁같았 어요
7858	▁배우 ▁박 해 미 를 ▁만든 ▁세 ▁작품 ▁첫 ▁번째 ▁이걸 ▁꼽아 ▁주셨 네요
7926	▁당연 히 ▁배우 라면 ▁연습 을 ▁많이 ▁해야 ▁되는데 ▁저는 ▁연습 ▁벌 레 가 ▁못 ▁됐어요
7949	▁호 주의 ▁그 ▁유명한 ▁이제 ▁다 ▁거 의 ▁ 도 나 들은 ▁거 의 ▁그 ▁나라에 ▁가 장 ▁유명한 ▁배우 들이 ▁해요
7978	▁근 데 ▁저는 ▁삼십 ▁년 ▁노하우 가 ▁있잖아요 ▁딱 ▁가면 ▁나오 잖아요 ▁감 히 ▁근 데 ▁그 걸 ▁인정 을 ▁못 ▁하는 ▁그래서 ▁네 가 ▁크면 ▁알 겠지
7991	▁그래서 ▁이제 ▁항상 ▁저는 ▁작가 ▁음악 ▁작 곡 가 ▁조명 ▁디자이너 ▁음 향 ▁팀 들하고 는 ▁전 ▁항상 ▁스 태 프 하고 ▁더 ▁친 해요
8042	▁또 ▁개그맨 ▁출신들이 ▁아시 다 시피 ▁ 엇 다 ▁내 놔 도 ▁잘 ▁적응 하잖아요
8107	▁구 민 회관 ▁가 ▁가지고 ▁다섯 ▁시간 ▁기다리 면서 ▁예 선 ▁보고 ▁본 선 ▁진출 하니까 ▁한 ▁시간 ▁두 ▁시간 ▁더 ▁보 더라고요
8150	▁그래서 ▁계속 ▁문 을 ▁두 드렸는데 ▁미스터 ▁트로트 도 ▁오디션 을 ▁봤 었고 ▁근 데 ▁그거는 ▁갑자 기 ▁떨어 졌 고
8160	▁꺾 는 ▁걸 ▁너무 ▁좋아 했어요 ▁그냥 ▁그래서 ▁현 철 ▁선생님 ▁노래 ▁같은 ▁것은 ▁많이 ▁꺾 고 ▁콧소리 가 ▁있어서
8161	▁이런 ▁거 를 ▁많이 ▁썼 었는데 ▁이게 ▁또 ▁개그맨 이 ▁하니까 ▁좀 ▁까 부 는 ▁이미지 가 ▁있을 ▁것 ▁같아서
8181	▁그런 ▁걸 ▁이제 ▁개그맨 이 ▁되고 ▁활동 하면서 ▁다 ▁깨 고 ▁지금 은 ▁이제 ▁ 차근 차근 ▁모아 서 ▁어머니 ▁집 을 ▁먼저 ▁해드렸 었거든요
8189	▁거기 ▁미용실 에 ▁제 ▁사진 도 ▁있어요 ▁저 도 ▁좀 ▁사랑해 ▁주시고 ▁김 재 롱 ▁제 ▁엄마 가 ▁김 상금 ▁씨 ▁ 입니다 ▁이름 도 ▁ 상금 이에요
8230	▁그 ▁드 레스 를 ▁가지고 ▁있었거든요
8240	▁살 을 ▁조금 ▁빼 긴 ▁빼 야 ▁되겠다 ▁훨 씬 ▁보기 ▁좋다 ▁이 거예요 ▁보니까 ▁근육량 ▁늘리 면 ▁돼요
8284	▁동백이 ▁엄마 가 ▁동백이 한테 ▁갑자 기 ▁어깨 를 ▁닥 치면서
8289	▁가만 ▁가만 ▁지금 ▁이 른 ▁아침 입니다
8306	▁근 데 ▁그거를 ▁운전 을 ▁못 ▁하고 ▁잠깐 ▁운전 하다 가 ▁접촉 ▁사고 를 ▁한 ▁번 ▁냈 어요 ▁너무 ▁무서운 ▁거예요 ▁그다음부터
8378	▁정말 ▁친정 에 ▁케이비에스에 는 ▁정말 ▁친정 처럼 ▁했던 ▁곳 인데 ▁처음 ▁왔 고
8398	▁그런 ▁얘기 를 ▁많이 ▁들어서 ▁또 ▁이제 ▁크 면서 ▁요즘 ▁유 튜브 가 ▁많이 ▁나오 니까 ▁이제 ▁그런 ▁데 서 ▁엄마 가 ▁했던 ▁걸 ▁보니까
8466	▁그러니까 ▁신 입 생 ▁환영 회 ▁오리 엔 테 이션 ▁시간에 ▁마지막 에 ▁풀어주 잖아요 ▁연예인들 도 ▁좀 ▁부르 고 ▁해 ▁가지고
8529	▁사실 ▁그 ▁시절 의 ▁서른 ▁여덟 은 ▁굉장 히 ▁노 총 각 이에요 ▁그 ▁시절에 는
8564	▁저는 ▁막내 니까 ▁또 ▁애 교 가 ▁많잖아요 ▁눈치 를 ▁살살 살 ▁보면서 ▁사람 ▁기분 도 ▁맞추 고 ▁뭐 ▁이렇게 ▁마음 을 ▁잘 ▁맞추 니까
8585	▁그러니까 ▁어르신 이 ▁어르신 ▁우리 ▁집 의 ▁대표님 이세요 ▁잘 ▁하겠습니다
8598	▁민 소매 ▁입 고 ▁있으면 ▁옷 을 ▁빨 리 ▁입으 라는 ▁거에요 ▁애 들이 ▁애 들이 ▁보고 ▁뭐 ▁안 ▁된다 는 ▁거에요
8626	▁웃 는 ▁거 는 ▁진짜 ▁거 의 ▁똑같 아요
8688	▁맞아 ▁그 리고 ▁김학래 ▁씨 가 ▁어머님 ▁아버님 이 ▁일 찍 ▁돌아가 셔서 ▁저희 ▁엄마 를 ▁자기 ▁엄마 처럼 ▁편 하게 ▁생각하고 ▁엄마 의 ▁따뜻 함 을 ▁많이 ▁느끼고
8700	▁방송 ▁많이 ▁했으면 ▁좋겠 고 ▁그 리고 ▁아빠 는 ▁아빠 대로 ▁그렇게 ▁묵 묵 하게 ▁열 심 히 ▁좀 ▁했으면 ▁좋겠습니다
8777	▁네 ▁지금 ▁사실
8781	▁옆 을 ▁딱 ▁보니까 ▁더 ▁ 쟁 쟁 한 ▁선수들 이 ▁남아 ▁있는 ▁거예요 ▁그럼 요
8783	▁그래도 ▁너무 ▁행복하 고 ▁너무 ▁즐거웠 다 ▁딱 ▁얘기 를 ▁했어요
8817	▁일주일 ▁안에 ▁모 든 ▁걸 ▁다 ▁끝나 야 ▁되는데
8822	▁감독님들 이 ▁너네 ▁너네 가 ▁실력 이 ▁늘었다
8842	▁그런데 ▁저희 가 ▁좀 ▁안 일 하게 ▁생각 했던 ▁것 ▁같아요
8875	▁저희 가 ▁익 히 ▁알죠
8879	▁요 걸 ▁한 ▁번 ▁두 ▁분이 ▁직 접 ▁한번 ▁이렇게 ▁해 ▁가지고
8883	▁지금 도 ▁표정이
8898	▁저 ▁무대 를 ▁위해서 ▁저 ▁저 ▁저 번 엔 ▁또 ▁특히 ▁댄스 스포츠 를
8913	▁잘했는데
8914	▁그런 ▁실수 가 ▁있기 ▁때문에
8926	▁합 기도 ▁삼 ▁단 ▁ 택 견 ▁삼 ▁단 ▁검 도 ▁이 ▁단
8971	▁아버님 이 ▁상 호 ▁상 민 ▁ 형제 ▁개그 계 의 ▁피 는 ▁아버지께 ▁물려받 은 ▁거 라고 ▁늘 ▁주장하 시 잖아요
8991	▁앞으로 ▁일정 이 ▁또 ▁엄청나 다고 ▁들 었어요
9026	▁내일 ▁내 가 ▁제일 ▁좋아하 는 ▁프로그램 인 ▁아침마당 에 ▁출연 한다
9057	▁특 유의 ▁편안 함이 ▁있고
9101	▁그 리고 ▁이제 ▁우 는 ▁걸 ▁한 ▁커 트로 ▁찍 는 ▁것도 ▁아니고
9120	▁그래서 ▁구 혜 선 ▁씨 가 ▁그 ▁어떤 ▁마음 이 ▁ 었는 지
9203	▁이런 ▁것들 이 ▁있습니다
9206	▁거기까 진 ▁아니고 ▁제 가 ▁프랑 스 에서 ▁이제 ▁전시 를 ▁하게 ▁됐는데
9234	▁그러니까 는 ▁그냥 ▁이런 ▁말 ▁하기 ▁좀 ▁뭐 ▁하지만
9267	▁실제 로 ▁영상 학 도 ▁공부 하시고
9272	▁뭔가 ▁사람들이 ▁볼 ▁수 ▁없는 ▁어떤 ▁환경이 ▁처 해졌 을 ▁때
9293	▁많이 ▁봐 주셨 으면 ▁좋겠 는데
